ID fire,ID definition,definition,canton,ID municipality,municipality code,municipality,ID current municipality,current municipality code,current municipality,start date,ID accuracy start date,accuracy start date,date end of fire,ID accuracy end date,accuracy end date,start date (solar time),end date (solar time),locality,coordinates_y,coordinates_x,ID accuracy coordinates,accuracy coordinates,altitude [m asl],ID exposition,exposition,slope [%],forest [ha],grassland [ha],nonproductive [ha],total [ha],cause,other cause,ID cause reliability,cause reliability,start_date_min,start_date_max,end_date_min,end_date_max,duration_min,duration_max,longitude,latitude,abbreviation,closest_station_distance,foehn_minutes_24_hour_before,foehn_minutes_48_hour_before,foehn_minutes_during_2_hours_after_start_of_fire,FF_mean_during_2_hours_after_start_of_fire,FFX_mean_during_2_hours_after_start_of_fire,FFX_q75_during_2_hours_after_start_of_fire,FFX_q90_during_2_hours_after_start_of_fire,foehn_minutes_during_6_hours_after_start_of_fire,FF_mean_during_6_hours_after_start_of_fire,FFX_mean_during_6_hours_after_start_of_fire,FFX_q75_during_6_hours_after_start_of_fire,FFX_q90_during_6_hours_after_start_of_fire,foehn_minutes_during_12_hours_after_start_of_fire,FF_mean_during_12_hours_after_start_of_fire,FFX_mean_during_12_hours_after_start_of_fire,FFX_q75_during_12_hours_after_start_of_fire,FFX_q90_during_12_hours_after_start_of_fire,fire_regime,ID Cause,foehn_variant,decade
199704131851,1,forest fire,GR,14285,3804,Buseno,16012,3804,Buseno,1997-04-13 02:30:00,1.0,minute,1997-04-13 09:00:00,1.0,minute,1997-04-13 01:30:00,1997-04-13 08:00:00,Giova,729450.0,123400.0,,,889.0,1.0,S,35.0,0.4,0.0,0.0,0.4,unknown,,0.0,supposed,1997-04-13 01:30:00,1997-04-13 01:30:00,1997-04-13 08:00:00,1997-04-13 08:00:00,6.5,6.5,9.117312463514748,46.24957094722701,MAG,,1070.0,1220.0,110.0,20.10833333333333,34.708333333333336,39.5,42.77,140.0,11.033333333333331,19.922222222222224,29.075,38.5,190.0,10.533333333333337,17.854166666666668,20.075,33.40999999999999,Winter anthropogenic,,North foehn,"[1990, 1999]"
199704142101,1,forest fire,TI,11833,5097,Brissago,11833,5097,Brissago,1997-04-14 13:05:00,1.0,minute,1997-04-14 18:30:00,1.0,minute,1997-04-14 12:05:00,1997-04-14 17:30:00,Poraa,697530.0,108120.0,,,450.0,8.0,SE,50.0,1.0,0.3,0.0,1.3,arson,,0.0,supposed,1997-04-14 12:05:00,1997-04-14 12:05:00,1997-04-14 17:30:00,1997-04-14 17:30:00,5.416666666666667,5.416666666666667,8.700282116002027,46.1175216192279,OTL,,350.0,1270.0,0.0,12.158333333333331,24.866666666666664,26.8,28.66,0.0,12.619444444444444,26.58888888888889,28.4,29.7,0.0,9.00138888888889,19.084722222222226,26.700000000000003,28.76,Winter anthropogenic,,North foehn,"[1990, 1999]"
199704142102,1,forest fire,TI,11719,5061,Airolo,11719,5061,Airolo,1997-04-14 15:45:00,1.0,minute,1997-04-14 17:30:00,1.0,minute,1997-04-14 14:45:00,1997-04-14 16:30:00,Fontana - Postorengo,685700.0,152700.0,,,1340.0,1.0,S,100.0,0.2,0.0,0.0,0.2,army,,1.0,sure,1997-04-14 14:45:00,1997-04-14 14:45:00,1997-04-14 16:30:00,1997-04-14 16:30:00,1.75,1.75,8.55547885499535,46.52011137050485,PIO,,600.0,1650.0,110.0,11.516666666666666,25.25,26.35,30.31,350.0,11.08888888888889,21.04722222222222,25.2,27.35,610.0,12.427777777777775,20.665277777777774,24.8,26.6,Winter anthropogenic,,North foehn,"[1990, 1999]"
199704142103,1,forest fire,TI,13252,5178,Croglio,13252,5178,Croglio,1997-04-14 21:00:00,1.0,minute,1997-04-15 01:30:00,1.0,minute,1997-04-14 20:00:00,1997-04-15 00:30:00,Ronchetto / Castelrotto,708400.0,95280.0,,,420.0,3.0,W,50.0,0.5,0.0,0.0,0.5,unknown,,0.0,supposed,1997-04-14 20:00:00,1997-04-14 20:00:00,1997-04-15 00:30:00,1997-04-15 00:30:00,4.500000000000001,4.500000000000001,8.837905875304537,46.00037936607031,LUG,,10.0,350.0,0.0,5.641666666666667,9.533333333333331,10.1,10.73,0.0,4.394444444444444,7.899999999999999,9.7,10.8,0.0,4.259722222222223,7.775000000000001,9.7,10.8,Winter anthropogenic,,North foehn,"[1990, 1999]"
199704152102,1,forest fire,TI,13001,5019,Sementina,16078,5002,Bellinzona,1997-04-15 16:30:00,1.0,minute,1997-04-16 12:00:00,1.0,minute,1997-04-15 15:30:00,1997-04-16 11:00:00,Ronco Balino - Colombera,718900.0,115590.0,3.0,50-500 m,200.0,8.0,SE,80.0,2.18,0.06,0.88,3.12,electric line,,1.0,sure,1997-04-15 15:30:00,1997-04-15 15:30:00,1997-04-16 11:00:00,1997-04-16 11:00:00,19.5,19.5,8.978553062376024,46.18127649141698,MAG,,220.0,280.0,120.0,15.85,42.958333333333336,49.675,51.07,360.0,18.480555555555554,40.75833333333334,45.8,50.05,680.0,22.506944444444443,42.38194444444444,49.3,54.88,Winter anthropogenic,,North foehn,"[1990, 1999]"
199704152103,1,forest fire,TI,12702,5116,Magadino,15391,5398,Gambarogno,1997-04-15 16:00:00,1.0,minute,1997-04-21 00:59:00,1.0,minute,1997-04-15 15:00:00,1997-04-20 23:59:00,Valle del Trodo,712500.0,110800.0,,,250.0,4.0,NW,50.0,500.0,50.0,0.0,550.0,unknown,,0.0,supposed,1997-04-15 15:00:00,1997-04-15 15:00:00,1997-04-20 23:59:00,1997-04-20 23:59:00,128.98333333333332,128.98333333333332,8.894533769685971,46.13929460461072,MAG,,190.0,270.0,120.0,17.758333333333333,46.133333333333326,52.375,56.2,360.0,17.541666666666668,41.17777777777778,46.175,50.95,710.0,23.15138888888889,44.23611111111112,49.4,55.4,Winter anthropogenic,,North foehn,"[1990, 1999]"
199704162101,1,forest fire,TI,13224,5111,Intragna,14973,5397,Centovalli,1997-04-16 02:35:00,1.0,minute,1997-04-18 05:30:00,1.0,minute,1997-04-16 01:35:00,1997-04-18 04:30:00,Calezzo (ponte del Rii),696850.0,114490.0,,,400.0,1.0,S,50.0,0.45,0.0,0.0,0.45,unknown,,0.0,supposed,1997-04-16 01:35:00,1997-04-16 01:35:00,1997-04-18 04:30:00,1997-04-18 04:30:00,50.91666666666666,50.91666666666666,8.692803878567062,46.17491369526446,OTL,,850.0,850.0,70.0,13.916666666666666,31.0,35.9,38.9,70.0,11.152777777777777,24.416666666666668,27.875,35.099999999999994,230.0,10.140277777777776,25.025,29.675,40.16,Winter anthropogenic,,North foehn,"[1990, 1999]"
199704172101,1,forest fire,TI,12062,5005,Giubiasco,16078,5002,Bellinzona,1997-04-17 01:05:00,1.0,minute,1997-04-17 03:30:00,1.0,minute,1997-04-17 00:05:00,1997-04-17 02:30:00,c/o Azienda Elettrica Municipio Bellinzo,721900.0,114175.0,,,240.0,2.0,SW,50.0,0.02,0.0,0.0,0.02,unknown,,0.0,supposed,1997-04-17 00:05:00,1997-04-17 00:05:00,1997-04-17 02:30:00,1997-04-17 02:30:00,2.4166666666666665,2.4166666666666665,9.017027880455547,46.16801420760056,MAG,,980.0,1710.0,120.0,16.841666666666665,29.5,34.625,37.73,130.0,10.325,18.16111111111111,23.1,32.55,170.0,9.65277777777778,16.802777777777777,20.2,27.93999999999999,Winter anthropogenic,,North foehn,"[1990, 1999]"
199704192101,1,forest fire,TI,11903,5151,Bioggio,14939,5151,Bioggio,1997-04-19 14:55:00,1.0,minute,1997-04-19 17:00:00,1.0,minute,1997-04-19 13:55:00,1997-04-19 16:00:00,Remera,712930.0,96700.0,,,500.0,8.0,SE,40.0,0.2,0.0,0.0,0.2,unknown,,0.0,supposed,1997-04-19 13:55:00,1997-04-19 13:55:00,1997-04-19 16:00:00,1997-04-19 16:00:00,2.083333333333333,2.083333333333333,8.896707596488124,46.0124089279227,LUG,,0.0,0.0,0.0,16.441666666666666,28.28333333333333,29.6,30.89,0.0,11.68888888888889,20.925,26.375,28.95,0.0,7.830555555555557,15.030555555555551,22.3,27.59,Winter anthropogenic,,North foehn,"[1990, 1999]"
199704232101,1,forest fire,TI,11719,5061,Airolo,11719,5061,Airolo,1997-04-23 15:05:00,1.0,minute,1997-04-23 19:00:00,1.0,minute,1997-04-23 14:05:00,1997-04-23 18:00:00,,689761.4050931237,153750.0840805804,4.0,< 50 m,,,,,0.1,0.0,0.0,0.1,unknown,,,,1997-04-23 14:05:00,1997-04-23 14:05:00,1997-04-23 18:00:00,1997-04-23 18:00:00,3.9166666666666665,3.9166666666666665,8.608603334314225,46.52902424251849,PIO,,1190.0,2630.0,120.0,18.475,31.258333333333336,33.5,33.77,360.0,16.64722222222222,29.136111111111116,32.974999999999994,34.9,420.0,13.068055555555556,22.434722222222224,28.975,33.5,Winter anthropogenic,,North foehn,"[1990, 1999]"
199704262101,1,forest fire,TI,13108,5015,Preonzo,16078,5002,Bellinzona,1997-04-26 01:30:00,1.0,minute,1997-04-26 05:00:00,1.0,minute,1997-04-26 00:30:00,1997-04-26 04:00:00,Quartin,719950.0,124900.0,,,280.0,6.0,NE,60.0,0.5,0.0,0.0,0.5,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1997-04-26 00:30:00,1997-04-26 00:30:00,1997-04-26 04:00:00,1997-04-26 04:00:00,3.5,3.5,8.994538932940666,46.26482253531261,MAG,,0.0,0.0,0.0,3.8333333333333335,7.599999999999999,9.275,11.09,0.0,2.5861111111111112,5.475,6.5,8.45,0.0,4.241666666666666,8.087499999999999,10.9,15.77,Winter anthropogenic,,North foehn,"[1990, 1999]"
199705052101,1,forest fire,TI,12654,5188,Iseo,14939,5151,Bioggio,1997-05-05 09:29:00,1.0,minute,1997-05-05 10:00:00,1.0,minute,1997-05-05 08:29:00,1997-05-05 09:00:00,St. Maria,711800.0,95200.0,,,770.0,1.0,S,10.0,0.01,0.0,0.0,0.01,other known cause,,,,1997-05-05 08:29:00,1997-05-05 08:29:00,1997-05-05 09:00:00,1997-05-05 09:00:00,0.5166666666666667,0.5166666666666667,8.881765254045911,45.99910604992828,LUG,,0.0,0.0,0.0,4.4750000000000005,10.675,12.7,13.27,0.0,5.741666666666666,11.527777777777777,13.0,17.1,0.0,4.708333333333333,9.718055555555557,12.2,13.7,Summer anthropogenic,,North foehn,"[1990, 1999]"
199705151801,1,forest fire,GR,14333,3941,Haldenstein,16029,3941,Haldenstein,1997-05-15 15:30:00,1.0,minute,1997-05-15 17:00:00,1.0,minute,1997-05-15 14:30:00,1997-05-15 16:00:00,Tschingels,757250.0,192280.0,,,783.0,8.0,SE,96.0,0.5,0.0,0.0,0.5,other known cause,,1.0,sure,1997-05-15 14:30:00,1997-05-15 14:30:00,1997-05-15 16:00:00,1997-05-15 16:00:00,1.5,1.5,9.5011463083074,46.86304862108804,CHU,,0.0,370.0,0.0,18.375,35.725,37.975,43.06,0.0,14.844444444444443,27.030555555555555,33.8,36.55,0.0,12.870833333333334,22.18888888888889,27.4,33.8,Summer anthropogenic,,South foehn,"[1990, 1999]"
199705192101,1,forest fire,TI,11719,5061,Airolo,11719,5061,Airolo,1997-05-19 16:00:00,1.0,minute,1997-05-19 20:00:00,1.0,minute,1997-05-19 15:00:00,1997-05-19 19:00:00,Leventina,689761.4050931237,153750.0840805804,1.0,> 1000 m,,,,,,,,0.1,unknown,,,,1997-05-19 15:00:00,1997-05-19 15:00:00,1997-05-19 19:00:00,1997-05-19 19:00:00,4.0,4.0,8.608603334314225,46.52902424251849,PIO,,0.0,0.0,0.0,7.991666666666666,18.49166666666667,22.85,30.56,0.0,6.7444444444444445,14.686111111111112,16.075,21.25,0.0,4.515277777777778,10.66527777777778,13.7,17.26,Summer anthropogenic,1.0,North foehn,"[1990, 1999]"
199705222301,1,forest fire,VS,12207,6212,Dorénaz,12207,6212,Dorénaz,1997-05-22 02:00:00,2.0,hour,1997-05-22 03:29:59,1.0,minute,1997-05-22 01:00:00,1997-05-22 02:29:59,Roselle Crètadon,571250.0,108450.0,3.0,50-500 m,500.0,2.0,SW,,0.0,0.3,,0.3,arson,,1.0,sure,1997-05-22 01:00:00,1997-05-22 01:59:00,1997-05-22 02:29:59,1997-05-22 02:29:59,0.5163888888888889,1.4997222222222222,7.066677691335574,46.12692876370628,AIG,,0.0,0.0,0.0,2.716666666666667,5.283333333333333,5.8,6.069999999999999,0.0,2.2472222222222222,4.724999999999999,5.875,7.6,0.0,4.005555555555556,7.940277777777778,8.3,20.98999999999999,Summer anthropogenic,,South foehn,"[1990, 1999]"
199705272101,1,forest fire,TI,11719,5061,Airolo,11719,5061,Airolo,1997-05-27 13:15:00,1.0,minute,1997-05-27 17:00:00,1.0,minute,1997-05-27 12:15:00,1997-05-27 16:00:00,Leventina,689761.4050931237,153750.0840805804,1.0,> 1000 m,,,,,,,,0.2,unknown,,,,1997-05-27 12:15:00,1997-05-27 12:15:00,1997-05-27 16:00:00,1997-05-27 16:00:00,3.75,3.75,8.608603334314225,46.52902424251849,PIO,,490.0,490.0,120.0,17.758333333333333,41.61666666666667,48.2,52.16,360.0,15.573529411764708,34.48529411764706,36.425,47.24,720.0,15.32794117647059,30.464705882352945,31.775,38.50000000000001,Summer anthropogenic,1.0,North foehn,"[1990, 1999]"
199706061801,1,forest fire,GR,14934,3945,Trimmis,16046,3945,Trimmis,1997-06-06 14:00:00,1.0,minute,1997-06-06 17:00:00,1.0,minute,1997-06-06 13:00:00,1997-06-06 16:00:00,Trimmis,762500.0,194400.0,,,966.0,3.0,W,98.0,,,,0.1,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,1997-06-06 13:00:00,1997-06-06 13:00:00,1997-06-06 16:00:00,1997-06-06 16:00:00,3.0,3.0,9.570728616156527,46.88084971439039,CHU,,510.0,770.0,0.0,24.75,42.333333333333336,43.775,46.19,0.0,21.20833333333333,37.58888888888889,41.8,43.95,0.0,13.352777777777778,24.29166666666667,40.4,42.07,Summer anthropogenic,,South foehn,"[1990, 1999]"
199706062101,1,forest fire,TI,13092,5079,Quinto,13092,5079,Quinto,1997-06-06 21:30:00,1.0,minute,1997-06-07 00:00:00,1.0,minute,1997-06-06 20:30:00,1997-06-06 23:00:00,Tré Cappelle,697625.0,151200.0,,,1000.0,5.0,N,0.0,0.01,0.0,0.0,0.01,arson,,0.0,supposed,1997-06-06 20:30:00,1997-06-06 20:30:00,1997-06-06 23:00:00,1997-06-06 23:00:00,2.5,2.5,8.71054265298211,46.50498702484012,PIO,,0.0,0.0,0.0,4.116666666666666,8.200000000000001,11.075,11.9,0.0,4.930555555555556,9.825,12.3,15.15,0.0,5.351388888888888,10.65277777777778,14.4,17.6,Summer anthropogenic,,North foehn,"[1990, 1999]"
199707232101,1,forest fire,TI,11386,5099,Cavigliano,15627,5396,Terre di Pedemonte,1997-07-23 10:30:00,1.0,minute,1997-07-23 18:00:00,1.0,minute,1997-07-23 09:30:00,1997-07-23 17:00:00,Gura,697500.0,115200.0,,,370.0,1.0,S,60.0,0.12,0.0,0.0,0.12,electric line,,1.0,sure,1997-07-23 09:30:00,1997-07-23 09:30:00,1997-07-23 17:00:00,1997-07-23 17:00:00,7.5,7.5,8.701367531464138,46.18120595014463,OTL,,0.0,0.0,0.0,3.483333333333334,8.608333333333334,9.875,10.760000000000002,0.0,5.061111111111111,11.258333333333333,14.0,15.1,0.0,5.9944444444444445,12.725,14.1,19.26,Summer anthropogenic,,North foehn,"[1990, 1999]"
199707292101,1,forest fire,TI,13014,5127,San Nazzaro,15391,5398,Gambarogno,1997-07-29 19:00:00,1.0,minute,1997-07-29 20:20:00,1.0,minute,1997-07-29 18:00:00,1997-07-29 19:20:00,Mossana,705800.0,110120.0,,,240.0,4.0,NW,10.0,0.0,0.0,0.01,0.01,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,1997-07-29 18:00:00,1997-07-29 18:00:00,1997-07-29 19:20:00,1997-07-29 19:20:00,1.3333333333333333,1.3333333333333333,8.807692283456069,46.134263326194215,MAG,,0.0,0.0,0.0,4.2250000000000005,7.475,8.975,11.09,0.0,2.897222222222222,6.238888888888888,7.375,9.35,0.0,3.705555555555556,7.279166666666667,9.0,11.47,Summer anthropogenic,,North foehn,"[1990, 1999]"
199707301851,1,forest fire,GR,14297,3834,Roveredo (GR),16020,3834,Roveredo (GR),1997-07-30 17:50:00,1.0,minute,1997-07-30 21:00:00,1.0,minute,1997-07-30 16:50:00,1997-07-30 20:00:00,Campasc,730740.0,122500.0,,,368.0,2.0,SW,54.0,0.01,0.04,0.0,0.05,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,1997-07-30 16:50:00,1997-07-30 16:50:00,1997-07-30 20:00:00,1997-07-30 20:00:00,3.1666666666666665,3.1666666666666665,9.133783427886852,46.2412273735284,MAG,,0.0,0.0,0.0,4.025,6.891666666666666,7.675,8.260000000000002,0.0,3.669444444444444,6.76111111111111,7.675,10.45,0.0,2.765277777777777,6.025,7.3,8.3,Summer anthropogenic,,North foehn,"[1990, 1999]"
199707302101,1,forest fire,TI,13092,5079,Quinto,13092,5079,Quinto,1997-07-30 12:15:00,1.0,minute,1997-07-30 14:00:00,1.0,minute,1997-07-30 11:15:00,1997-07-30 13:00:00,Leventina,697690.6190766883,151859.28886300838,1.0,> 1000 m,,,,,,,,0.1,arson,,,,1997-07-30 11:15:00,1997-07-30 11:15:00,1997-07-30 13:00:00,1997-07-30 13:00:00,1.75,1.75,8.711536754809469,46.51090737738916,PIO,,0.0,0.0,0.0,17.966666666666672,25.825000000000003,27.475,28.06,0.0,18.52777777777777,26.638888888888893,29.375,30.6,0.0,13.413888888888888,20.758333333333336,27.4,29.9,Summer anthropogenic,,North foehn,"[1990, 1999]"
199708012102,1,forest fire,TI,13253,5226,Tesserete,14938,5226,Capriasca,1997-08-01 21:30:00,1.0,minute,1997-08-01 22:15:00,1.0,minute,1997-08-01 20:30:00,1997-08-01 21:15:00,Odogno,718601.9166140044,102918.64243078232,,,,,,,0.01,0.0,0.0,0.01,"private (tourists, hickers,thrown cigarettes,other)",,,,1997-08-01 20:30:00,1997-08-01 20:30:00,1997-08-01 21:15:00,1997-08-01 21:15:00,0.75,0.75,8.971488335255698,46.06736581836768,LUG,,270.0,270.0,0.0,10.633333333333336,25.791666666666668,29.675,30.56,0.0,7.308333333333333,18.45555555555556,22.475,28.05,0.0,5.434722222222223,13.466666666666663,18.7,24.62,Summer anthropogenic,,North foehn,"[1990, 1999]"
199708012103,1,forest fire,TI,13014,5127,San Nazzaro,15391,5398,Gambarogno,1997-08-01 22:30:00,1.0,minute,1997-08-02 00:00:00,1.0,minute,1997-08-01 21:30:00,1997-08-01 23:00:00,Mossana,706170.0,110290.0,,,270.0,4.0,NW,30.0,0.01,0.0,0.0,0.01,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1997-08-01 21:30:00,1997-08-01 21:30:00,1997-08-01 23:00:00,1997-08-01 23:00:00,1.5,1.5,8.812517591495466,46.13573416726534,MAG,,410.0,410.0,0.0,3.958333333333334,9.566666666666668,10.175,13.37,0.0,4.369444444444444,10.93888888888889,14.0,16.200000000000003,0.0,5.847222222222222,11.745833333333334,14.0,16.560000000000002,Summer anthropogenic,,North foehn,"[1990, 1999]"
199708012104,1,forest fire,TI,12037,5106,Gerra (Gambarogno),15391,5398,Gambarogno,1997-08-01 22:00:00,1.0,minute,1997-08-02 01:30:00,1.0,minute,1997-08-01 21:00:00,1997-08-02 00:30:00,Monti di Gerra,705200.0,108300.0,,,800.0,4.0,NW,4.0,0.0,0.01,0.0,0.01,other known cause,,0.0,supposed,1997-08-01 21:00:00,1997-08-01 21:00:00,1997-08-02 00:30:00,1997-08-02 00:30:00,3.5,3.5,8.79952154506808,46.117987873833975,MAG,,400.0,400.0,10.0,5.908333333333334,12.624999999999998,20.35,22.27,10.0,5.119444444444444,12.258333333333333,14.875,20.9,10.0,6.018055555555556,12.15,14.5,17.53,Summer anthropogenic,,North foehn,"[1990, 1999]"
199708012105,1,forest fire,TI,11904,5281,Biasca,11904,5281,Biasca,1997-08-01 23:25:00,1.0,minute,1997-08-02 02:30:00,1.0,minute,1997-08-01 22:25:00,1997-08-02 01:30:00,Zona Santa Petronilla,718450.0,134540.0,3.0,50-500 m,411.0,,,32.0,0.01,0.0,0.0,0.01,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,1997-08-01 22:25:00,1997-08-01 22:25:00,1997-08-02 01:30:00,1997-08-02 01:30:00,3.083333333333333,3.083333333333333,8.977539409777528,46.351789257626834,MAG,,410.0,410.0,0.0,3.075,8.791666666666666,10.175,11.75,0.0,4.841666666666666,11.191666666666668,14.2,16.200000000000003,0.0,6.166666666666667,11.981944444444444,14.5,16.560000000000002,Summer anthropogenic,,North foehn,"[1990, 1999]"
199708012106,1,forest fire,TI,13013,5128,Sant'Abbondio,15391,5398,Gambarogno,1997-08-01 22:30:00,1.0,minute,1997-08-02 00:00:00,1.0,minute,1997-08-01 21:30:00,1997-08-01 23:00:00,Ranzo,702870.0,107400.0,,,220.0,4.0,NW,40.0,0.0,0.01,0.0,0.01,other known cause,,0.0,supposed,1997-08-01 21:30:00,1997-08-01 21:30:00,1997-08-01 23:00:00,1997-08-01 23:00:00,1.5,1.5,8.769188966039259,46.11025250261532,MAG,,410.0,410.0,0.0,3.958333333333334,9.566666666666668,10.175,13.37,0.0,4.369444444444444,10.93888888888889,14.0,16.200000000000003,0.0,5.847222222222222,11.745833333333334,14.0,16.560000000000002,Summer anthropogenic,,North foehn,"[1990, 1999]"
199708012107,1,forest fire,TI,13224,5111,Intragna,14973,5397,Centovalli,1997-08-01 23:30:00,1.0,minute,1997-08-02 01:30:00,1.0,minute,1997-08-01 22:30:00,1997-08-02 00:30:00,Golino,694180.9013252384,112283.97240419268,,,,,,,0.01,0.0,0.0,0.01,unknown,,0.0,supposed,1997-08-01 22:30:00,1997-08-01 22:30:00,1997-08-02 00:30:00,1997-08-02 00:30:00,2.0,2.0,8.65780226207288,46.155450094605655,OTL,,120.0,120.0,0.0,10.141666666666666,22.416666666666668,24.7,29.65,0.0,11.136111111111113,23.30555555555556,27.7,30.45,0.0,8.39861111111111,17.512500000000003,23.8,28.69,Summer anthropogenic,1.0,North foehn,"[1990, 1999]"
199708022101,1,forest fire,TI,13014,5127,San Nazzaro,15391,5398,Gambarogno,1997-08-02 02:35:00,1.0,minute,1997-08-02 04:35:00,1.0,minute,1997-08-02 01:35:00,1997-08-02 03:35:00,S. Nazzaro,705100.0,109450.0,,,220.0,4.0,NW,40.0,0.0,0.0,0.01,0.01,other known cause,,1.0,sure,1997-08-02 01:35:00,1997-08-02 01:35:00,1997-08-02 03:35:00,1997-08-02 03:35:00,2.0,2.0,8.798485935097416,46.12834672440462,MAG,,410.0,410.0,0.0,4.208333333333335,11.15,14.275,16.450000000000003,0.0,6.877777777777777,12.836111111111112,14.875,16.75,0.0,7.837499999999999,13.63888888888889,16.6,18.0,Summer anthropogenic,,North foehn,"[1990, 1999]"
199708232101,1,forest fire,TI,13092,5079,Quinto,13092,5079,Quinto,1997-08-23 18:15:00,1.0,minute,1997-08-23 19:45:00,1.0,minute,1997-08-23 17:15:00,1997-08-23 18:45:00,Bosco Doss,700150.0,150300.0,,,1320.0,1.0,S,40.0,0.01,0.0,0.0,0.01,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,1997-08-23 17:15:00,1997-08-23 17:15:00,1997-08-23 18:45:00,1997-08-23 18:45:00,1.5,1.5,8.743238562713323,46.49651923072716,PIO,,0.0,0.0,0.0,14.383333333333336,22.85833333333333,27.975,30.06,0.0,8.155555555555557,14.416666666666666,20.05,27.0,0.0,7.554166666666666,13.861111111111107,16.2,24.1,Summer anthropogenic,,North foehn,"[1990, 1999]"
199709021851,1,forest fire,GR,14168,3561,Poschiavo,15968,3561,Poschiavo,1997-09-02 13:00:00,1.0,minute,1997-09-02 20:45:00,1.0,minute,1997-09-02 12:00:00,1997-09-02 19:45:00,Valle di Campo,804300.0,140800.0,,,1800.0,2.0,SW,54.0,0.25,0.25,0.0,0.5,unknown,,0.0,supposed,1997-09-02 12:00:00,1997-09-02 12:00:00,1997-09-02 19:45:00,1997-09-02 19:45:00,7.75,7.75,10.09497082344607,46.387438277872974,ROB,,0.0,0.0,0.0,7.0,13.716666666666669,14.975,16.490000000000002,0.0,5.558333333333334,11.297222222222222,15.675,17.85,0.0,2.9097222222222223,6.388888888888889,12.7,16.560000000000002,Summer anthropogenic,1.0,North foehn,"[1990, 1999]"
199709042102,1,forest fire,TI,11815,5064,Bodio,11815,5064,Bodio,1997-09-04 18:45:00,1.0,minute,1997-09-05 00:59:00,1.0,minute,1997-09-04 17:45:00,1997-09-04 23:59:00,Piotte,713600.0,137750.0,,,570.0,2.0,SW,70.0,0.04,0.0,0.02,0.06,arson,,0.0,supposed,1997-09-04 17:45:00,1997-09-04 17:45:00,1997-09-04 23:59:00,1997-09-04 23:59:00,6.233333333333333,6.233333333333333,8.915328528450496,46.3814980492421,PIO,,0.0,0.0,0.0,2.958333333333333,7.016666666666667,8.975,11.72,0.0,6.911111111111111,13.086111111111112,16.675,18.4,0.0,7.476388888888888,14.219444444444443,16.9,18.4,Summer anthropogenic,,North foehn,"[1990, 1999]"
199709142101,1,forest fire,TI,11719,5061,Airolo,11719,5061,Airolo,1997-09-14 17:00:00,1.0,minute,1997-09-14 21:00:00,1.0,minute,1997-09-14 16:00:00,1997-09-14 20:00:00,,689761.4050931237,153750.0840805804,4.0,< 50 m,,,,,,,,0.1,unknown,,,,1997-09-14 16:00:00,1997-09-14 16:00:00,1997-09-14 20:00:00,1997-09-14 20:00:00,4.0,4.0,8.608603334314225,46.52902424251849,PIO,,460.0,460.0,120.0,20.116666666666664,32.84166666666667,36.975,38.43,170.0,19.02777777777778,31.11111111111111,33.8,36.0,170.0,15.186111111111112,25.1125,30.700000000000003,34.160000000000004,Summer anthropogenic,1.0,North foehn,"[1990, 1999]"
199709242101,1,forest fire,TI,13092,5079,Quinto,13092,5079,Quinto,1997-09-24 14:30:00,1.0,minute,1997-09-24 17:00:00,1.0,minute,1997-09-24 13:30:00,1997-09-24 16:00:00,,697690.6190766883,151859.28886300838,4.0,< 50 m,,,,,,,,0.1,"private (tourists, hickers,thrown cigarettes,other)",,,,1997-09-24 13:30:00,1997-09-24 13:30:00,1997-09-24 16:00:00,1997-09-24 16:00:00,2.5,2.5,8.711536754809469,46.51090737738916,PIO,,0.0,0.0,0.0,10.516666666666667,20.08333333333333,28.1,28.73,0.0,5.125,11.141666666666666,11.2,27.9,0.0,6.984722222222222,13.87638888888889,17.8,21.56,Summer anthropogenic,,North foehn,"[1990, 1999]"
199710051801,1,forest fire,GR,14249,3722,Domat/Ems,15994,3722,Domat/Ems,1997-10-05 07:40:00,1.0,minute,1997-10-05 10:50:00,1.0,minute,1997-10-05 06:40:00,1997-10-05 09:50:00,Ruver Grond,750600.0,186800.0,,,642.0,3.0,W,51.0,,,,0.02,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,1997-10-05 06:40:00,1997-10-05 06:40:00,1997-10-05 09:50:00,1997-10-05 09:50:00,3.1666666666666665,3.1666666666666665,9.412153295747636,46.81530862513435,CHU,,0.0,0.0,0.0,10.016666666666666,16.325,17.475,18.63,0.0,7.505555555555554,14.716666666666663,17.3,20.5,0.0,9.97222222222222,19.741666666666667,28.5,33.07,Summer anthropogenic,,South foehn,"[1990, 1999]"
