ID fire,ID definition,definition,canton,ID municipality,municipality code,municipality,ID current municipality,current municipality code,current municipality,start date,ID accuracy start date,accuracy start date,date end of fire,ID accuracy end date,accuracy end date,start date (solar time),end date (solar time),locality,coordinates x,coordinates y,ID accuracy coordinates,accuracy coordinates,altitude [m asl],ID exposition,exposition,slope [%],forest [ha],grassland [ha],nonproductive [ha],total [ha],ID Cause,cause,other cause,ID cause reliability,cause reliability
200204050202,1,forest fire,BE,13395,563,Frutigen,15139,563,Frutigen,2002-04-05 10:30:00.0,1.0,minute,2002-04-05 11:15:00.0,1.0,minute,2002-04-05 09:30:00.0,2002-04-05 10:15:00.0,Praste,614700.0,158300.0,4.0,< 50 m,900.0,,,,0.02,0.06,0.0,0.08,8.0,agriculture,,0.0,supposed
200204051001,1,forest fire,FR,14479,2162,Bas-Intyamon,14479,2162,Bas-Intyamon,2002-04-05 14:52:00.0,1.0,minute,2002-04-05 23:30:00.0,1.0,minute,2002-04-05 13:52:00.0,2002-04-05 22:30:00.0,"le Pré du Ciel, Vanil Blanc",571040.0,155440.0,3.0,50-500 m,1470.0,8.0,SE,64.0,0.5,0.0,0.0,0.5,7.0,forestry ,,1.0,sure
200204051801,1,forest fire,GR,14260,3746,Zernez,16066,3746,Zernez,2002-04-05 15:45:00.0,1.0,minute,2002-04-05 18:30:00.0,1.0,minute,2002-04-05 14:45:00.0,2002-04-05 17:30:00.0,Ertas,801450.0,173550.0,,,1557.0,8.0,SE,32.0,0.45,,,0.5,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
200204051901,1,forest fire,AG,13189,4021,Baden,13189,4021,Baden,2002-04-05 00:00:00.0,3.0,day,2002-04-05 00:00:00.0,3.0,day,2002-04-04 23:00:00.0,2002-04-04 23:00:00.0,Sonnenberg,666257.0,258716.0,2.0,500-1000 m,,,,,0.15,0.0,0.0,0.15,5.0,"private (tourists, hickers,thrown cigarettes,other)",,,
200204061001,1,forest fire,FR,11657,2173,Autigny,11657,2173,Autigny,2002-04-06 20:00:00.0,3.0,day,2002-04-06 23:59:00.0,3.0,day,2002-04-06 19:00:00.0,2002-04-06 22:59:00.0,,,,4.0,< 50 m,,,,,1.0,0.0,0.0,1.0,1.0,unknown,,,
200204062301,1,forest fire,VS,12776,6110,Leuk,15618,6110,Leuk,2002-04-06 14:35:00.0,1.0,minute,2002-04-06 15:35:00.0,1.0,minute,2002-04-06 13:35:00.0,2002-04-06 14:35:00.0,Pfynwald,615125.0,128100.0,4.0,< 50 m,700.0,5.0,N,,0.01,0.0,0.0,0.01,1.0,unknown,,,
200204062302,1,forest fire,VS,12776,6110,Leuk,15618,6110,Leuk,2002-04-06 17:40:00.0,1.0,minute,2002-04-06 18:40:00.0,1.0,minute,2002-04-06 16:40:00.0,2002-04-06 17:40:00.0,Pfynwald,614400.0,128750.0,4.0,< 50 m,620.0,4.0,NW,,0.01,0.0,0.0,0.01,1.0,unknown,,,
200204072301,1,forest fire,VS,12776,6110,Leuk,15618,6110,Leuk,2002-04-07 19:50:00.0,1.0,minute,2002-04-07 20:50:00.0,1.0,minute,2002-04-07 18:50:00.0,2002-04-07 19:50:00.0,Pfynwald,611350.0,127050.0,4.0,< 50 m,580.0,4.0,NW,,,,,,1.0,unknown,,,
200204072302,1,forest fire,VS,13035,6113,Salgesch,13035,6113,Salgesch,2002-04-07 19:50:00.0,1.0,minute,2002-04-07 20:50:00.0,1.0,minute,2002-04-07 18:50:00.0,2002-04-07 19:50:00.0,Pfynwald,610400.0,126900.0,4.0,< 50 m,550.0,9.0,plain,,0.04,0.0,0.0,0.04,1.0,unknown,,,
200204072601,1,forest fire,JU,13282,6711,Delémont,13282,6711,Delémont,2002-04-07 15:16:00.0,1.0,minute,2002-04-07 23:59:00.0,3.0,day,2002-04-07 14:16:00.0,2002-04-07 22:59:00.0,Le Bambois,592400.0,247180.0,3.0,50-500 m,,,,,,,,,1.0,unknown,,,
200204091901,1,forest fire,AG,12335,4279,Murgenthal,12335,4279,Murgenthal,2002-04-09 00:00:00.0,3.0,day,2002-04-09 00:00:00.0,3.0,day,2002-04-08 23:00:00.0,2002-04-08 23:00:00.0,Stich,631459.0,232927.0,2.0,500-1000 m,,,,,0.03,0.0,0.0,0.03,7.0,forestry ,,,
200204091902,1,forest fire,AG,12494,4280,Oftringen,12494,4280,Oftringen,2002-04-09 00:00:00.0,3.0,day,2002-04-09 00:00:00.0,3.0,day,2002-04-08 23:00:00.0,2002-04-08 23:00:00.0,Rieden,639422.0,240640.0,2.0,500-1000 m,550.0,,,,1.5,0.0,0.0,1.5,7.0,forestry ,,,
200204111001,1,forest fire,FR,11620,2247,Cordast,14514,2262,Gurmels,2002-04-11 00:00:00.0,3.0,day,2002-04-11 00:00:00.0,3.0,day,2002-04-10 23:00:00.0,2002-04-10 23:00:00.0,Seebezirk,,,4.0,< 50 m,,,,,0.6,0.0,0.0,0.6,3.0,arson,,0.0,supposed
200204111901,1,forest fire,AG,13164,4039,Remetschwil,13164,4039,Remetschwil,2002-04-11 20:00:00.0,2.0,hour,2002-04-11 23:59:00.0,3.0,day,2002-04-11 19:00:00.0,2002-04-11 22:59:00.0,[zwischen Remetschwil und Heitersberg],668000.0,251500.0,3.0,50-500 m,,,,,0.01,0.0,0.0,0.01,1.0,unknown,,,
200204222101,1,forest fire,TI,13023,5220,Sala Capriasca,14938,5226,Capriasca,2002-04-22 12:30:00.0,1.0,minute,2002-04-22 20:00:00.0,1.0,minute,2002-04-22 11:30:00.0,2002-04-22 19:00:00.0,Condra - Moschera,717120.0,104420.0,,,900.0,2.0,SW,60.0,4.0,7.0,1.0,12.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
200204230201,1,forest fire,BE,13064,420,Rüdtligen-Alchenflüh,15077,420,Rüdtligen-Alchenflüh,2002-04-23 17:20:00.0,1.0,minute,2002-04-23 18:15:00.0,1.0,minute,2002-04-23 16:20:00.0,2002-04-23 17:15:00.0,Wald /Rumiwald,609650.0,213844.0,3.0,50-500 m,500.0,,,,,,,,1.0,unknown,,0.0,supposed
200204231801,1,forest fire,GR,14252,3732,Flims,15997,3732,Flims,2002-04-23 14:00:00.0,1.0,minute,2002-04-23 20:30:00.0,1.0,minute,2002-04-23 13:00:00.0,2002-04-23 19:30:00.0,Mutta,741000.0,186600.0,2.0,500-1000 m,1225.0,1.0,S,18.0,0.4,0.0,0.0,0.4,4.0,not extinguished camping fires,,1.0,sure
200204242101,1,forest fire,TI,12050,5314,Gordevio,14940,5324,Avegno Gordevio,2002-04-24 15:31:00.0,1.0,minute,2002-04-26 17:40:00.0,1.0,minute,2002-04-24 14:31:00.0,2002-04-26 16:40:00.0,Monti di Gordevio,701550.0,120000.0,,,460.0,2.0,SW,60.0,212.0,94.0,19.0,325.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
200204250201,1,forest fire,BE,13941,843,Saanen,15281,843,Saanen,2002-04-25 16:30:00.0,1.0,minute,2002-04-25 20:00:00.0,1.0,minute,2002-04-25 15:30:00.0,2002-04-25 19:00:00.0,"Grischbach, Lauchnere",585325.0,154650.0,4.0,< 50 m,1630.0,,,,0.4,0.0,0.0,0.4,8.0,agriculture,,1.0,sure
200204252301,1,forest fire,VS,13061,6265,Savièse,13061,6265,Savièse,2002-04-25 00:00:00.0,3.0,day,2002-04-25 00:00:00.0,3.0,day,2002-04-24 23:00:00.0,2002-04-24 23:00:00.0,[au-dessus de Savièse],592000.0,123500.0,2.0,500-1000 m,,1.0,S,,2.0,0.0,0.0,2.0,1.0,unknown,,,
200205091901,1,forest fire,AG,13005,4144,Schöftland,13005,4144,Schöftland,2002-05-09 00:00:00.0,3.0,day,2002-05-09 00:00:00.0,3.0,day,2002-05-08 23:00:00.0,2002-05-08 23:00:00.0,Tannenbrunnen,646342.0,239500.0,1.0,> 1000 m,,,,,0.2,0.0,0.0,0.2,1.0,unknown,,,
200205230201,1,forest fire,BE,13932,784,Innertkirchen,15638,784,Innertkirchen,2002-05-23 00:00:00.0,4.0,week,2002-05-23 00:00:00.0,4.0,week,2002-05-22 23:00:00.0,2002-05-22 23:00:00.0,,,,1.0,> 1000 m,,,,,,,,,1.0,unknown,,,
200206011001,1,forest fire,FR,11657,2173,Autigny,11657,2173,Autigny,2002-06-01 16:00:00.0,1.0,minute,2002-06-01 18:00:00.0,1.0,minute,2002-06-01 15:00:00.0,2002-06-01 17:00:00.0,,,,4.0,< 50 m,,,,,0.0,0.7,0.0,0.7,5.0,"private (tourists, hickers,thrown cigarettes,other)",,,
200206151801,1,forest fire,GR,14182,3584,Sevgein,16061,3619,Ilanz/Glion,2002-06-15 23:15:00.0,1.0,minute,2002-06-16 00:15:00.0,1.0,minute,2002-06-15 22:15:00.0,2002-06-15 23:15:00.0,,736280.0,180310.0,,,1067.0,2.0,SW,64.0,0.2,0.0,0.0,0.2,2.0,lightning,,1.0,sure
200206162301,1,forest fire,VS,12776,6110,Leuk,15618,6110,Leuk,2002-06-16 17:30:00.0,1.0,minute,2002-06-16 20:30:00.0,1.0,minute,2002-06-16 16:30:00.0,2002-06-16 19:30:00.0,Pfynwald,615250.0,127325.0,4.0,< 50 m,780.0,5.0,N,,0.25,0.0,0.0,0.25,1.0,unknown,,,
200206162302,1,forest fire,VS,12776,6110,Leuk,15618,6110,Leuk,2002-06-16 00:00:00.0,3.0,day,,9.0,date unknown,2002-06-15 23:00:00.0,,Pfynwald,615150.0,127340.0,4.0,< 50 m,,9.0,plain,,,,,,1.0,unknown,,,
200206171851,1,forest fire,GR,14167,3551,Brusio,15967,3551,Brusio,2002-06-17 12:31:00.0,1.0,minute,2002-06-17 13:30:00.0,1.0,minute,2002-06-17 11:31:00.0,2002-06-17 12:30:00.0,Piazzo,806350.0,126990.0,,,852.0,6.0,NE,74.0,0.01,0.0,0.0,0.01,11.0,electric line,,1.0,sure
200206182101,1,forest fire,TI,13130,5075,Osco,15685,5072,Faido,2002-06-18 21:45:00.0,1.0,minute,2002-06-19 00:55:00.0,1.0,minute,2002-06-18 20:45:00.0,2002-06-18 23:55:00.0,Somprei - Cassinella,702650.0,151575.0,,,1860.0,1.0,S,70.0,0.01,0.0,0.0,0.01,1.0,unknown,,0.0,supposed
200206200201,1,forest fire,BE,13944,853,Rüschegg,15284,853,Rüschegg,2002-06-20 16:00:00.0,1.0,minute,2002-06-20 18:00:00.0,1.0,minute,2002-06-20 15:00:00.0,2002-06-20 17:00:00.0,Hostettlere,599150.0,178590.0,4.0,< 50 m,1100.0,,,,0.02,0.0,0.0,0.02,7.0,forestry ,,0.0,supposed
200206211001,1,forest fire,FR,11502,2177,Chénens,11502,2177,Chénens,2002-06-21 17:00:00.0,1.0,minute,2002-06-21 18:00:00.0,1.0,minute,2002-06-21 16:00:00.0,2002-06-21 17:00:00.0,,,,4.0,< 50 m,,,,,0.0,0.4,0.0,0.4,5.0,"private (tourists, hickers,thrown cigarettes,other)",,,
200206231001,1,forest fire,FR,14526,2025,Lully (FR),14526,2025,Lully (FR),2002-06-23 15:00:00.0,1.0,minute,2002-06-23 16:00:00.0,1.0,minute,2002-06-23 14:00:00.0,2002-06-23 15:00:00.0,Plateau,,,1.0,> 1000 m,,,,,0.1,0.0,0.0,0.1,7.0,forestry ,,,
200206251901,1,forest fire,AG,13164,4039,Remetschwil,13164,4039,Remetschwil,2002-06-25 00:00:00.0,3.0,day,2002-06-25 00:00:00.0,3.0,day,2002-06-24 23:00:00.0,2002-06-24 23:00:00.0,Zigg,668061.0,252071.0,2.0,500-1000 m,,,,,0.1,0.0,0.0,0.1,1.0,unknown,,,
200206261901,1,forest fire,AG,12873,4283,Safenwil,12873,4283,Safenwil,2002-06-26 08:00:00.0,2.0,hour,2002-06-26 23:59:00.0,3.0,day,2002-06-26 07:00:00.0,2002-06-26 22:59:00.0,,,,1.0,> 1000 m,,,,,,,,,1.0,unknown,,,
200206291001,1,forest fire,FR,10422,2049,Vuissens,15689,2054,Estavayer,2002-06-29 18:00:00.0,1.0,minute,2002-06-29 18:30:00.0,1.0,minute,2002-06-29 17:00:00.0,2002-06-29 17:30:00.0,Haute Broye,,,1.0,> 1000 m,,,,,,,,0.04,7.0,forestry ,,,
200207011001,1,forest fire,FR,11540,2186,Cottens (FR),11540,2186,Cottens (FR),2002-07-01 00:00:00.0,3.0,day,2002-07-01 00:00:00.0,3.0,day,2002-06-30 23:00:00.0,2002-06-30 23:00:00.0,,,,4.0,< 50 m,,,,,0.2,0.0,0.0,0.2,5.0,"private (tourists, hickers,thrown cigarettes,other)",,,
200207011002,1,forest fire,FR,11633,2185,Corserey,11633,2185,Corserey,2002-07-01 00:00:00.0,3.0,day,2002-07-01 00:00:00.0,3.0,day,2002-06-30 23:00:00.0,2002-06-30 23:00:00.0,,,,4.0,< 50 m,,,,,0.1,0.0,0.0,0.1,5.0,"private (tourists, hickers,thrown cigarettes,other)",,,
200207011003,1,forest fire,FR,11420,2068,Châtonnaye,11420,2068,Châtonnaye,2002-07-01 12:00:00.0,5.0,month,2002-07-02 18:00:00.0,5.0,month,2002-07-01 11:00:00.0,2002-07-02 17:00:00.0,,,,4.0,< 50 m,,,,,0.6,0.0,0.0,0.6,1.0,unknown,,,
200207011004,1,forest fire,FR,11420,2068,Châtonnaye,11420,2068,Châtonnaye,2002-07-01 18:00:00.0,5.0,month,2002-07-01 22:00:00.0,5.0,month,2002-07-01 17:00:00.0,2002-07-01 21:00:00.0,,,,4.0,< 50 m,,,,,1.5,0.0,0.0,1.5,1.0,unknown,,,
200207062101,1,forest fire,TI,12393,5117,Mergoscia,12393,5117,Mergoscia,2002-07-06 05:00:00.0,1.0,minute,2002-07-06 12:00:00.0,1.0,minute,2002-07-06 04:00:00.0,2002-07-06 11:00:00.0,Costa-Fressino,708280.0,117900.0,,,740.0,7.0,E,60.0,0.01,0.0,0.0,0.01,2.0,lightning,,0.0,supposed
200207121001,1,forest fire,FR,14475,2029,Montagny (FR),14475,2029,Montagny (FR),2002-07-12 00:00:00.0,3.0,day,2002-07-12 15:00:00.0,1.0,minute,2002-07-11 23:00:00.0,2002-07-12 14:00:00.0,,,,4.0,< 50 m,,,,,0.2,0.2,0.0,0.4,5.0,"private (tourists, hickers,thrown cigarettes,other)",,,
200208011801,1,forest fire,GR,14155,3521,Bergün/Bravuogn,16085,3544,Bergün Filisur,2002-08-01 15:15:00.0,1.0,minute,2002-08-01 20:00:00.0,1.0,minute,2002-08-01 14:15:00.0,2002-08-01 19:00:00.0,,774500.0,168500.0,,,1379.0,6.0,NE,84.0,0.2,0.0,0.0,0.2,5.0,"private (tourists, hickers,thrown cigarettes,other)",,,
200208022101,1,forest fire,TI,10920,5133,Verscio,15627,5396,Terre di Pedemonte,2002-08-02 09:30:00.0,1.0,minute,2002-08-02 12:30:00.0,1.0,minute,2002-08-02 08:30:00.0,2002-08-02 11:30:00.0,Chiesa S. Anna,700150.0,116000.0,,,430.0,1.0,S,60.0,0.01,0.0,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
200208222301,1,forest fire,VS,12776,6110,Leuk,15618,6110,Leuk,2002-08-22 17:50:00.0,1.0,minute,2002-08-22 19:50:00.0,1.0,minute,2002-08-22 16:50:00.0,2002-08-22 18:50:00.0,Pfynwald,615025.0,128650.0,4.0,< 50 m,650.0,5.0,N,,0.06,0.0,0.0,0.06,1.0,unknown,,,
200208222302,1,forest fire,VS,12776,6110,Leuk,15618,6110,Leuk,2002-08-22 18:30:00.0,1.0,minute,2002-08-22 19:30:00.0,1.0,minute,2002-08-22 17:30:00.0,2002-08-22 18:30:00.0,Pfynwald,614825.0,128700.0,4.0,< 50 m,640.0,5.0,N,,,,,,1.0,unknown,,,
200208222303,1,forest fire,VS,12776,6110,Leuk,15618,6110,Leuk,2002-08-22 00:00:00.0,3.0,day,,9.0,date unknown,2002-08-21 23:00:00.0,,Pfynwald,615040.0,128650.0,4.0,< 50 m,,9.0,plain,,,,,,1.0,unknown,,,
200208231101,1,forest fire,SO,12273,2450,Hessigkofen,15642,2465,Buchegg,2002-08-23 00:00:00.0,3.0,day,2002-08-23 00:00:00.0,3.0,day,2002-08-22 23:00:00.0,2002-08-22 23:00:00.0,[Bürgerwald],601000.0,220500.0,2.0,500-1000 m,,,,,,,,,3.0,arson,,0.0,supposed
200211072101,1,forest fire,TI,12183,5035,Dongio,14492,5048,Acquarossa,2002-11-07 17:15:00.0,1.0,minute,2002-11-07 18:30:00.0,1.0,minute,2002-11-07 17:15:00.0,2002-11-07 18:30:00.0,Casserio,715240.0,144200.0,,,730.0,7.0,E,40.0,0.0,0.01,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
200211082101,1,forest fire,TI,12798,5190,Lopagno,14938,5226,Capriasca,2002-11-08 08:00:00.0,1.0,minute,2002-11-08 11:00:00.0,1.0,minute,2002-11-08 08:00:00.0,2002-11-08 11:00:00.0,Monti - Costa,719520.0,104980.0,,,1010.0,2.0,SW,40.0,0.0,0.01,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
200212201001,1,forest fire,FR,12107,2259,Galmiz,12107,2259,Galmiz,2002-12-20 19:30:00.0,1.0,minute,2002-12-20 19:30:00.0,1.0,minute,2002-12-20 19:30:00.0,2002-12-20 19:30:00.0,Seebezirk,,,4.0,< 50 m,,,,,0.01,0.0,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
200212202201,1,forest fire,VD,11661,5451,Avenches,15487,5451,Avenches,2002-12-20 19:30:00.0,1.0,minute,2002-12-20 19:45:00.0,1.0,minute,2002-12-20 19:30:00.0,2002-12-20 19:45:00.0,Galm,,,4.0,< 50 m,,,,,,,,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,,
200301012101,1,forest fire,TI,12403,5011,Medeglia,15392,5238,Monteceneri,2003-01-01 00:30:00.0,1.0,minute,2003-01-01 03:00:00.0,1.0,minute,2003-01-01 00:30:00.0,2003-01-01 03:00:00.0,Bolle di Caranco del Bureg,718150.0,109700.0,,,950.0,9.0,plain,5.0,0.0,0.5,0.0,0.5,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
200301012201,1,forest fire,VD,12850,5843,Rougemont,14618,5843,Rougemont,2003-01-01 00:00:00.0,7.0,year,,1.0,minute,2003-01-01 00:00:00.0,,Christ Allaman,583725.0,149580.0,,,1309.0,1.0,S,41.0,0.4,,,0.4,8.0,agriculture,,,
200301012202,1,forest fire,VD,13159,5796,Peney-le-Jorat,15491,5804,Jorat-Menthue,2003-01-01 00:00:00.0,7.0,year,,1.0,minute,2003-01-01 00:00:00.0,,Peney-le-Jorat,545860.0,163900.0,,,875.0,4.0,NW,3.0,0.1,,,0.1,15.0,other known cause,,,
200301012203,1,forest fire,VD,10568,5689,Thierrens,15616,5693,Montanaire,2003-01-01 00:00:00.0,7.0,year,,1.0,minute,2003-01-01 00:00:00.0,,Chalembert,549122.0,173137.0,,,784.0,8.0,SE,7.0,0.2,,,0.2,7.0,forestry ,,,
200301012302,1,forest fire,VS,12255,6083,Evolène,12255,6083,Evolène,2003-01-01 00:00:00.0,7.0,year,,9.0,date unknown,2003-01-01 00:00:00.0,,"Zau des Paccot, Arolla",603300.0,97700.0,3.0,50-500 m,2100.0,7.0,E,,,,,,1.0,unknown,,,
200301012303,1,forest fire,VS,13200,6136,Martigny,13200,6136,Martigny,2003-01-01 00:00:00.0,7.0,year,,9.0,date unknown,2003-01-01 00:00:00.0,,échangeur autoroute Mt-Chemin,,,4.0,< 50 m,,,,,0.03,0.0,0.0,0.03,1.0,unknown,,,
200301012401,1,forest fire,NE,12619,6483,Le Pâquier (NE),16115,6487,Val-de-Ruz,2003-01-01 00:00:00.0,7.0,year,,1.0,minute,2003-01-01 00:00:00.0,,La Combe Biosse,568000.0,218000.0,3.0,50-500 m,,,,,,,,,1.0,unknown,,,
200301082201,1,forest fire,VD,12059,5560,Grandevent,14732,5560,Grandevent,2003-01-08 00:00:00.0,5.0,month,,1.0,minute,2003-01-08 00:00:00.0,,Grandevent,535572.0,188121.0,,,998.0,8.0,SE,34.0,0.3,,,0.3,5.0,"private (tourists, hickers,thrown cigarettes,other)",,,
200302012101,1,forest fire,TI,12118,5187,Gravesano,12118,5187,Gravesano,2003-02-01 12:30:00.0,1.0,minute,2003-02-01 15:00:00.0,1.0,minute,2003-02-01 12:30:00.0,2003-02-01 15:00:00.0,Ronco - Vicolo Gerosa,714470.0,100180.0,,,345.0,7.0,E,30.0,0.05,0.05,0.0,0.1,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
200302142101,1,forest fire,TI,11673,5091,Ascona,11673,5091,Ascona,2003-02-14 20:40:00.0,1.0,minute,2003-02-15 00:30:00.0,1.0,minute,2003-02-14 20:40:00.0,2003-02-15 00:30:00.0,Parsifal,701950.0,112850.0,,,348.0,5.0,N,10.0,0.05,0.0,0.0,0.05,3.0,arson,,1.0,sure
200302212101,1,forest fire,TI,11889,5303,Bignasco,14919,5310,Cevio,2003-02-21 01:30:00.0,1.0,minute,2003-02-21 05:30:00.0,1.0,minute,2003-02-21 01:30:00.0,2003-02-21 05:30:00.0,Bolle,690530.0,133100.0,,,530.0,3.0,W,40.0,0.01,0.0,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
200302252101,1,forest fire,TI,12394,5255,Meride,15630,5254,Mendrisio,2003-02-25 11:45:00.0,1.0,minute,2003-02-25 13:30:00.0,1.0,minute,2003-02-25 11:45:00.0,2003-02-25 13:30:00.0,Zona la Guana,717400.0,82700.0,,,530.0,2.0,SW,20.0,0.0,0.01,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
200302282101,1,forest fire,TI,12791,5038,Leontica,14492,5048,Acquarossa,2003-02-28 11:18:00.0,1.0,minute,2003-02-28 11:40:00.0,1.0,minute,2003-02-28 11:18:00.0,2003-02-28 11:40:00.0,Zona Salvignano,713500.0,146030.0,,,1020.0,8.0,SE,40.0,0.01,0.0,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
200303032101,1,forest fire,TI,11658,5145,Arosio,14519,5237,Alto Malcantone,2003-03-03 14:30:00.0,1.0,minute,2003-03-03 16:30:00.0,1.0,minute,2003-03-03 14:30:00.0,2003-03-03 16:30:00.0,Sopra Piem,712950.0,100600.0,,,850.0,8.0,SE,70.0,0.01,0.0,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
200303052101,1,forest fire,TI,12420,5200,Miglieglia,12420,5200,Miglieglia,2003-03-05 13:30:00.0,1.0,minute,2003-03-05 17:00:00.0,1.0,minute,2003-03-05 13:30:00.0,2003-03-05 17:00:00.0,Molino - Vinera,709990.0,97250.0,,,569.0,6.0,NE,50.0,0.04,0.0,0.0,0.04,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
200303082101,1,forest fire,TI,11468,5306,Brontallo,14497,5323,Lavizzara,2003-03-08 12:30:00.0,1.0,minute,2003-03-08 13:10:00.0,1.0,minute,2003-03-08 12:30:00.0,2003-03-08 13:10:00.0,Mondacce,691580.0,134295.0,,,630.0,8.0,SE,30.0,0.01,0.02,0.0,0.03,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
200303121801,1,forest fire,GR,14298,3835,San Vittore,16021,3835,San Vittore,2003-03-12 12:30:00.0,1.0,minute,2003-03-12 18:00:00.0,1.0,minute,2003-03-12 12:30:00.0,2003-03-12 18:00:00.0,Prepianto,727780.0,124120.0,,,1440.0,8.0,SE,41.0,0.1,,,0.3,8.0,agriculture,,1.0,sure
200303132101,1,forest fire,TI,12347,5013,Monte Carasso,16078,5002,Bellinzona,2003-03-13 02:30:00.0,1.0,minute,2003-03-13 15:30:00.0,1.0,minute,2003-03-13 02:30:00.0,2003-03-13 15:30:00.0,Pian d'Urenn,720790.0,116780.0,,,280.0,7.0,E,70.0,0.4,0.0,0.0,0.4,1.0,unknown,,0.0,supposed
200303142101,1,forest fire,TI,10879,5047,Torre,14918,5049,Blenio,2003-03-14 00:00:00.0,3.0,day,2003-03-14 13:35:00.0,1.0,minute,2003-03-14 00:00:00.0,2003-03-14 13:35:00.0,,716230.0,149820.0,,,810.0,3.0,W,30.0,0.01,0.0,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
200303152101,1,forest fire,TI,10411,5224,Sonvico,15628,5192,Lugano,2003-03-15 14:00:00.0,1.0,minute,2003-03-15 17:00:00.0,1.0,minute,2003-03-15 14:00:00.0,2003-03-15 17:00:00.0,Pönt,721100.0,102600.0,,,670.0,8.0,SE,,0.1,0.0,0.0,0.1,1.0,unknown,,0.0,supposed
200303152102,1,forest fire,TI,12665,5009,Isone,12665,5009,Isone,2003-03-15 14:00:00.0,1.0,minute,2003-03-15 18:00:00.0,1.0,minute,2003-03-15 14:00:00.0,2003-03-15 18:00:00.0,Alpe del Tiglio,720400.0,111050.0,,,1020.0,8.0,SE,35.0,0.1,0.05,0.0,0.15,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
200303162101,1,forest fire,TI,12420,5200,Miglieglia,12420,5200,Miglieglia,2003-03-16 14:00:00.0,1.0,minute,2003-03-17 01:00:00.0,1.0,minute,2003-03-16 14:00:00.0,2003-03-17 01:00:00.0,Rovré,709000.0,98250.0,,,900.0,8.0,SE,70.0,4.0,0.0,0.0,4.0,1.0,unknown,,0.0,supposed
200303162102,1,forest fire,TI,12807,5115,Losone,12807,5115,Losone,2003-03-16 18:22:00.0,1.0,minute,2003-03-16 19:05:00.0,1.0,minute,2003-03-16 18:22:00.0,2003-03-16 19:05:00.0,Piano d'Arbigo,700000.0,114620.0,,,270.0,,,,0.01,0.0,0.0,0.01,1.0,unknown,,0.0,supposed
200303162103,1,forest fire,TI,12436,5118,Minusio,12436,5118,Minusio,2003-03-16 19:00:00.0,1.0,minute,2003-03-17 17:00:00.0,1.0,minute,2003-03-16 19:00:00.0,2003-03-17 17:00:00.0,Ronchetti,707150.0,115430.0,,,300.0,1.0,S,50.0,0.01,0.0,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
200303171901,1,forest fire,AG,12355,4255,Mumpf,12355,4255,Mumpf,2003-03-17 21:30:00.0,2.0,hour,2003-03-17 23:59:00.0,2.0,hour,2003-03-17 21:30:00.0,2003-03-17 23:59:00.0,Reben,636600.0,265900.0,3.0,50-500 m,,5.0,N,,,,,,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
200303172101,1,forest fire,TI,12798,5190,Lopagno,14938,5226,Capriasca,2003-03-17 14:30:00.0,1.0,minute,2003-03-17 19:30:00.0,1.0,minute,2003-03-17 14:30:00.0,2003-03-17 19:30:00.0,Monti di Screvia - Lusciano,719040.0,105050.0,,,860.0,2.0,SW,45.0,2.0,1.0,0.0,3.0,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
200303172102,1,forest fire,TI,10411,5224,Sonvico,15628,5192,Lugano,2003-03-17 17:00:00.0,1.0,minute,2003-03-23 17:45:00.0,1.0,minute,2003-03-17 17:00:00.0,2003-03-23 17:45:00.0,Dino,719050.0,100920.0,,,440.0,9.0,plain,0.0,0.04,0.0,0.0,0.04,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
