ID fire,ID Cause
199005122101,1.000000000000000
199007162102,1.000000000000000
199008092101,1.000000000000000
199008232101,1.000000000000000
199105192101,1.000000000000000
199105202103,1.000000000000000
199106082101,1.000000000000000
199106122101,2.000000000000000
199108012101,1.000000000000000
199108082101,1.000000000000000
199109042101,1.000000000000000
199109192101,1.000000000000000
199208022102,1.000000000000000
199208052101,1.000000000000000
199408062102,2.000000000000000
199510252101,1.000000000000000
199607042101,1.000000000000000
199607232101,2.000000000000000
199705192101,1.000000000000000
199705272101,1.000000000000000
199709142101,1.000000000000000
199710052101,1.000000000000000
199807112101,1.000000000000000
199910122101,1.000000000000000
200007202101,2.000000000000000
200206182101,2.000000000000000
200307112101,1.000000000000000
200307122101,2.000000000000000
200308152102,2.000000000000000
200406132101,1.000000000000000
200407172101,1.000000000000000
200408012102,2.000000000000000
200408012105,1.000000000000000
200506062101,1.000000000000000
200507282101,2.000000000000000
200507312101,1.000000000000000
200508162102,2.000000000000000
200606212101,2.000000000000000
200607172101,1.000000000000000
200607292101,1.000000000000000
200708012102,1.000000000000000
200708012104,1.000000000000000
200708152101,2.000000000000000
200708312101,2.000000000000000
200708312102,2.000000000000000
200709062102,1.000000000000000
200709152101,1.000000000000000
200808102101,2.000000000000000
200810262101,1.000000000000000
200907122101,1.000000000000000
200909102101,1.000000000000000
201007172101,2.000000000000000
201007312101,2.000000000000000
201109142101,1.000000000000000
201110182101,1.000000000000000
201909242101,1.000000000000000
199709021851,1.000000000000000
200105081801,1.000000000000000
200305181851,2.000000000000000
200308121851,2.000000000000000
201411031501,1.000000000000000
201811121701,1.000000000000000
200308012301,1.000000000000000
200309012301,1.000000000000000
200609072301,1.000000000000000
