ID fire,ID definit,definition,canton,ID municip,municipali,municipa_1,ID current,current mu,current _1,start date,ID accurac,accuracy s,date end o,ID accur_1,accuracy e,start da_1,end date (,locality,coordinate,coordina_1,ID accur_2,accuracy c,altitude [m asl],ID exposit,exposition,slope [%],forest [ha],grassland,nonproduct,total [ha],ID Cause,cause,other caus,ID cause r,cause reli,start_date_min,start_date_max,end_date_min,end_date_max,duration_min,duration_max,longitude,latitude,TEZGNR1000,abbreviation,name,longitude_,latitude_2,altitude (,y_LV03,x_LV03,recording_foehn_since,foehn_variant,foehn_minutes_24_hour_before,foehn_minutes_48_hour_before,foehn_minutes_during_2_hours_after_start_of_fire,FF_mean_during_2_hours_after_start_of_fire,FFX_mean_during_2_hours_after_start_of_fire,FFX_q75_during_2_hours_after_start_of_fire,FFX_q90_during_2_hours_after_start_of_fire,foehn_minutes_during_6_hours_after_start_of_fire,FF_mean_during_6_hours_after_start_of_fire,FFX_mean_during_6_hours_after_start_of_fire,FFX_q75_during_6_hours_after_start_of_fire,FFX_q90_during_6_hours_after_start_of_fire,foehn_minutes_during_12_hours_after_start_of_fire,FF_mean_during_12_hours_after_start_of_fire,FFX_mean_during_12_hours_after_start_of_fire,FFX_q75_during_12_hours_after_start_of_fire,FFX_q90_during_12_hours_after_start_of_fire,fire_regime,potential_foehn_species,decade
199507192101,1,forest fire,TI,12721,5191,Lugaggia,14938,5226,Capriasca,7/19/1995 16:30,1,minute,7/19/1995 18:30,1,minute,7/19/1995 15:30,7/19/1995 17:30,Buscione,718800.0,101700.0,,,460.0,1.0,S,60.0,0.06,0.0,0.0,0.06,1.0,unknown,,1.0,sure,1995-07-19 15:30:00,7/19/1995 15:30,7/19/1995 17:30,7/19/1995 17:30,2.0,2.0,8.97373972,46.05637088,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,10.108333333333333,17.433333333333334,19.6,20.47,0.0,6.788888888888889,12.444444444444445,16.0,19.4,0.0,5.741666666666667,10.309722222222224,12.6,16.869999999999997,,North foehn,"[1990, 1999]"
199605312101,1,forest fire,TI,13251,5250,Chiasso,13251,5250,Chiasso,5/31/1996 15:30,1,minute,5/31/1996 19:00,1,minute,5/31/1996 14:30,5/31/1996 18:00,Tinelle,722050.0,75760.0,,,430.0,5.0,N,20.0,0.2,0.0,0.0,0.2,1.0,unknown,,0.0,supposed,1996-05-31 14:30:00,5/31/1996 14:30,5/31/1996 18:00,5/31/1996 18:00,3.5,3.5,9.009018784,45.82250082,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,10.675000000000002,19.725,21.700000000000003,23.62,0.0,6.730555555555556,13.461111111111112,16.2,21.4,0.0,5.226388888888888,10.27222222222222,13.3,18.81,,North foehn,"[1990, 1999]"
199710192101,1,forest fire,TI,12420,5200,Miglieglia,12420,5200,Miglieglia,10/19/1997 17:00,1,minute,10/19/1997 22:30,1,minute,10/19/1997 16:00,10/19/1997 21:30,Rovrè,708620.0,98350.0,,,900.0,,,,1.5,0.0,0.0,1.5,1.0,unknown,,0.0,supposed,1997-10-19 16:00:00,10/19/1997 16:00,10/19/1997 21:30,10/19/1997 21:30,5.5,5.5,8.841453268,46.02795545,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,4.266666666666666,7.941666666666666,9.625,11.86,0.0,5.560606060606061,9.37878787878788,11.2,11.9,0.0,5.681159420289855,9.192753623188404,10.8,11.9,,North foehn,"[1990, 1999]"
199811102101,1,forest fire,TI,12326,5202,Monteggio,12326,5202,Monteggio,11/10/1998 15:53,1,minute,11/10/1998 18:40,1,minute,11/10/1998 15:53,11/10/1998 18:40,"Vallascia, Fornasette",704640.0,93960.0,,,260.0,1.0,S,30.0,0.07,0.0,0.0,0.07,1.0,unknown,,0.0,supposed,1998-11-10 15:53:00,11/10/1998 15:53,11/10/1998 18:40,11/10/1998 18:40,2.783333333,2.783333333,8.789087393,45.98909979,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,2.9249999999999994,6.008333333333333,6.199999999999999,6.77,0.0,4.894444444444445,8.355555555555556,10.4,12.2,30.0,6.313888888888889,11.480555555555556,11.6,12.96,,North foehn,"[1990, 1999]"
199811212101,1,forest fire,TI,11658,5145,Arosio,14519,5237,Alto Malcantone,11/21/1998 14:00,1,minute,11/21/1998 16:00,1,minute,11/21/1998 14:00,11/21/1998 16:00,"Penudria, c/o Cima Ronco",714100.0,99900.0,,,520.0,8.0,SE,60.0,0.5,0.0,0.0,0.5,1.0,unknown,,1.0,sure,1998-11-21 14:00:00,11/21/1998 14:00,11/21/1998 16:00,11/21/1998 16:00,2.0,2.0,8.912585917,46.04099257,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,580.0,910.0,0.0,13.391666666666666,24.0,25.2,26.19,0.0,10.336111111111112,18.947222222222223,24.5,25.2,0.0,9.59861111111111,16.497222222222224,19.5,24.5,,North foehn,"[1990, 1999]"
199906202101,1,forest fire,TI,12442,5199,Mezzovico-Vira,12442,5199,Mezzovico-Vira,6/20/1999 16:15,1,minute,6/20/1999 18:00,1,minute,6/20/1999 15:15,6/20/1999 17:00,Lungo strada forestale,713640.0,105360.0,,,720.0,8.0,SE,50.0,0.01,0.0,0.0,0.01,1.0,unknown,,,,1999-06-20 15:15:00,6/20/1999 15:15,6/20/1999 17:00,6/20/1999 17:00,1.75,1.75,8.907965379,46.09017659,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,620.0,0.0,11.608333333333334,20.566666666666663,22.75,24.73,0.0,7.883333333333332,15.53611111111111,20.675,24.3,0.0,5.658333333333333,11.288888888888888,13.7,21.2,,North foehn,"[1990, 1999]"
200306222101,1,forest fire,TI,11537,5177,Corticiasca,14938,5226,Capriasca,6/22/2003 13:30,1,minute,6/22/2003 20:00,1,minute,6/22/2003 12:30,6/22/2003 19:00,Monte,722160.0,105500.0,,,1150.0,1.0,S,40.0,2.0,0.0,0.0,2.0,1.0,unknown,,0.0,supposed,2003-06-22 12:30:00,6/22/2003 12:30,6/22/2003 19:00,6/22/2003 19:00,6.5,6.5,9.018132906,46.08994708,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,10.691666666666668,18.000000000000004,19.5,20.16,0.0,8.78888888888889,16.150000000000002,18.275,20.0,0.0,7.013888888888889,12.791666666666666,16.9,19.37,,North foehn,"[2000, 2009]"
200406122101,1,forest fire,TI,11571,5181,Curio,11571,5181,Curio,6/12/2004 15:45,1,minute,6/12/2004 17:30,1,minute,6/12/2004 14:45,6/12/2004 16:30,Mondini,710000.0,94400.0,3.0,50-500 m,,,,,,,,0.01,1.0,unknown,,,,2004-06-12 14:45:00,6/12/2004 14:45,6/12/2004 16:30,6/12/2004 16:30,1.75,1.75,8.858349196,45.99220626,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,10.916666666666666,22.15,24.95,26.93,80.0,11.32222222222222,22.55555555555556,26.0,29.55,440.0,14.680555555555555,32.16388888888889,41.5,49.86,,North foehn,"[2000, 2009]"
200406302101,1,forest fire,TI,12403,5011,Medeglia,15392,5238,Monteceneri,6/30/2004 13:00,1,minute,6/30/2004 15:00,2,hour,6/30/2004 12:00,6/30/2004 14:00,Strada verso Canedo,717700.0,108800.0,3.0,50-500 m,,,,,,,,0.25,1.0,unknown,,,,2004-06-30 12:00:00,6/30/2004 12:00,6/30/2004 14:00,6/30/2004 14:59,2.0,2.983333333,8.961309343,46.12041924,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,7.058333333333333,14.099999999999996,14.575,18.700000000000003,0.0,8.16666666666667,15.999999999999996,18.475,20.2,0.0,6.701388888888889,12.79861111111111,15.8,18.7,,North foehn,"[2000, 2009]"
200407132101,1,forest fire,TI,12544,5260,Novazzano,12544,5260,Novazzano,7/13/2004 16:28,1,minute,7/13/2004 21:00,1,minute,7/13/2004 15:28,7/13/2004 20:00,,720500.0,78500.0,4.0,< 50 m,320.0,8.0,SE,,0.1,0.3,0.0,0.4,1.0,unknown,,0.0,supposed,2004-07-13 15:28:00,7/13/2004 15:28,7/13/2004 20:00,7/13/2004 20:00,4.533333333,4.533333333,8.989777342,45.84741982,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,170.0,240.0,0.0,7.166666666666668,12.025,13.775,14.99,0.0,6.397222222222222,12.930555555555555,15.85,20.700000000000003,0.0,4.834722222222222,10.091666666666669,12.3,17.26,,North foehn,"[2000, 2009]"
200407262101,1,forest fire,TI,12944,5217,Rivera,15392,5238,Monteceneri,7/26/2004 17:00,1,minute,7/26/2004 22:00,2,hour,7/26/2004 16:00,7/26/2004 21:00,Cima di Medeglia,716000.0,110000.0,3.0,50-500 m,,,,,,,,0.05,1.0,unknown,,,,2004-07-26 16:00:00,7/26/2004 16:00,7/26/2004 21:00,7/26/2004 21:59,5.0,5.983333333,8.939619099,46.1315064,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,6.4750000000000005,12.866666666666667,14.5,16.9,140.0,9.022222222222222,17.06666666666667,20.15,29.5,500.0,12.995833333333334,23.959722222222226,32.1,37.06,,North foehn,"[2000, 2009]"
200407302101,1,forest fire,TI,15628,5192,Lugano,15628,5192,Lugano,7/30/2004 1:23,1,minute,7/30/2004 2:00,2,hour,7/30/2004 0:23,7/30/2004 1:00,"Cureggia, 200m prima del ponte nuovo",719306.0,97713.0,3.0,50-500 m,450.0,2.0,SW,,,,,0.01,1.0,unknown,,,,2004-07-30 00:23:00,7/30/2004 0:23,7/30/2004 1:00,7/30/2004 1:59,0.616666667,1.6,8.979265194,46.02042391,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,5.825,9.108333333333334,10.175,10.760000000000002,0.0,4.666666666666666,7.783333333333333,8.7,9.75,0.0,4.802777777777777,8.279166666666667,9.4,10.76,,North foehn,"[2000, 2009]"
200411242101,1,forest fire,TI,11703,5144,Arogno,11703,5144,Arogno,11/24/2004 16:40,1,minute,11/24/2004 19:50,1,minute,11/24/2004 16:40,11/24/2004 19:50,Strada per Pugerna,719695.0,91680.0,,,670.0,4.0,NW,30.0,0.01,0.0,0.0,0.01,1.0,unknown,,0.0,supposed,2004-11-24 16:40:00,11/24/2004 16:40,11/24/2004 19:50,11/24/2004 19:50,3.166666667,3.166666667,8.982754643,45.96609668,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,130.0,130.0,0.0,6.55,11.641666666666666,13.75,15.46,0.0,6.252777777777777,10.15,13.775,14.95,0.0,5.094444444444444,8.191666666666666,9.475,14.36,,North foehn,"[2000, 2009]"
200505052101,1,forest fire,TI,12442,5199,Mezzovico-Vira,12442,5199,Mezzovico-Vira,5/5/2005 15:10,1,minute,5/5/2005 18:30,1,minute,5/5/2005 14:10,5/5/2005 17:30,sopra Faedone,713160.0,106970.0,4.0,< 50 m,1320.0,7.0,E,30.0,0.4,1.6,0.0,2.0,1.0,unknown,,0.0,supposed,2005-05-05 14:10:00,5/5/2005 14:10,5/5/2005 17:30,5/5/2005 17:30,3.333333333,3.333333333,8.902148775,46.10473743,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,290.0,290.0,120.0,19.75,38.775,41.975,44.12,360.0,18.88611111111111,35.513888888888886,40.575,42.65,470.0,13.109722222222222,24.234722222222224,35.3,41.4,,North foehn,"[2000, 2009]"
200606152101,1,forest fire,TI,11496,5164,Cagiallo,14938,5226,Capriasca,6/15/2006 11:30,1,minute,6/15/2006 13:30,1,minute,6/15/2006 10:30,6/15/2006 12:30,,718460.0,105720.0,4.0,< 50 m,720.0,3.0,W,70.0,0.01,0.0,0.0,0.01,1.0,unknown,,0.0,supposed,2006-06-15 10:30:00,6/15/2006 10:30,6/15/2006 12:30,6/15/2006 12:30,2.0,2.0,8.970361194,46.0925854,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,9.55,17.875,19.675,21.13,0.0,11.725,20.444444444444443,22.075,23.4,0.0,8.509722222222223,15.634722222222225,21.2,22.3,,North foehn,"[2000, 2009]"
200611102101,1,forest fire,TI,11722,5141,Agno,11722,5141,Agno,11/10/2006 13:45,1,minute,11/10/2006 15:00,2,hour,11/10/2006 13:45,11/10/2006 15:00,Selva,712590.0,94850.0,3.0,50-500 m,400.0,8.0,SE,,0.01,0.0,0.0,0.01,1.0,unknown,,,,2006-11-10 13:45:00,11/10/2006 13:45,11/10/2006 15:00,11/10/2006 15:59,1.25,2.233333333,8.891876617,45.99582709,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,18.116666666666664,33.09166666666666,37.25,40.16,0.0,11.422222222222222,22.01944444444444,36.1,38.0,0.0,7.073611111111112,13.506944444444445,14.375,36.4,,North foehn,"[2000, 2009]"
200705122101,1,forest fire,TI,13251,5250,Chiasso,13251,5250,Chiasso,5/12/2007 14:00,1,minute,5/12/2007 17:30,1,minute,5/12/2007 13:00,5/12/2007 16:30,Penz,722150.0,76800.0,4.0,< 50 m,310.0,5.0,N,30.0,0.2,0.0,0.0,0.2,1.0,unknown,,0.0,supposed,2007-05-12 13:00:00,5/12/2007 13:00,5/12/2007 16:30,5/12/2007 16:30,3.5,3.5,9.010572987,45.83183585,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,14.041666666666666,23.558333333333337,24.575,24.8,0.0,9.6,17.88333333333334,23.0,24.5,0.0,6.366666666666667,12.1625,17.375,23.99,,North foehn,"[2000, 2009]"
200708012103,1,forest fire,TI,11658,5145,Arosio,14519,5237,Alto Malcantone,8/1/2007 17:00,1,minute,8/1/2007 19:00,1,minute,8/1/2007 16:00,8/1/2007 18:00,Agra,713000.0,100000.0,3.0,50-500 m,,6.0,NE,,,,,0.01,1.0,unknown,,,,2007-08-01 16:00:00,8/1/2007 16:00,8/1/2007 18:00,8/1/2007 18:00,2.0,2.0,8.898403512,46.04207689,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,310.0,0.0,9.275,17.016666666666666,17.975,19.1,0.0,6.641666666666668,12.48611111111111,15.675,17.6,0.0,5.538888888888889,10.3375,12.6,16.560000000000002,,North foehn,"[2000, 2009]"
200708012105,1,forest fire,TI,12564,5207,Novaggio,12564,5207,Novaggio,8/1/2007 17:00,1,minute,8/1/2007 19:00,1,minute,8/1/2007 16:00,8/1/2007 18:00,"Crosa, Bavoggio",709300.0,97100.0,3.0,50-500 m,800.0,6.0,NE,,,,,0.01,1.0,unknown,,,,2007-08-01 16:00:00,8/1/2007 16:00,8/1/2007 18:00,8/1/2007 18:00,2.0,2.0,8.849943195,46.01660336,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,310.0,0.0,9.275,17.016666666666666,17.975,19.1,0.0,6.641666666666668,12.48611111111111,15.675,17.6,0.0,5.538888888888889,10.3375,12.6,16.560000000000002,,North foehn,"[2000, 2009]"
201005232101,1,forest fire,TI,14519,5237,Alto Malcantone,14519,5237,Alto Malcantone,5/23/2010 16:20,1,minute,5/23/2010 22:30,1,minute,5/23/2010 15:20,5/23/2010 21:30,Varera,711625.0,102790.0,4.0,< 50 m,1200.0,1.0,S,60.0,2.5,0.0,0.0,2.5,1.0,unknown,,0.0,supposed,2010-05-23 15:20:00,5/23/2010 15:20,5/23/2010 21:30,5/23/2010 21:30,6.166666667,6.166666667,8.881307472,46.06739853,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,30.0,0.0,13.074999999999998,20.500000000000004,21.775,22.66,0.0,6.513888888888888,12.46388888888889,19.1,21.6,0.0,4.604166666666667,9.045833333333333,10.275,20.36,,North foehn,"[2010, 2019]"
201108252101,1,forest fire,TI,12888,5264,Sagno,14974,5269,Breggia,8/25/2011 16:32,1,minute,8/25/2011 20:00,1,minute,8/25/2011 15:32,8/25/2011 19:00,Ranscee,724400.0,79400.0,4.0,< 50 m,672.0,2.0,SW,,,,,0.05,1.0,unknown,,0.0,supposed,2011-08-25 15:32:00,8/25/2011 15:32,8/25/2011 19:00,8/25/2011 19:00,3.466666667,3.466666667,9.040202146,45.85480924,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,0.0,0.0,0.0,3.2,6.483333333333333,7.075,8.260000000000002,0.0,4.080555555555555,8.280555555555555,10.1,11.7,0.0,3.975000000000001,7.762499999999999,9.4,10.76,,North foehn,"[2010, 2019]"
201511232101,1,forest fire,TI,11571,5181,Curio,11571,5181,Curio,11/23/2015 20:31,1,minute,11/24/2015 10:00,1,minute,11/23/2015 20:31,11/24/2015 10:00,Mondini,709841.0,94085.0,4.0,< 50 m,760.0,8.0,SE,30.0,2.0,0.0,0.0,2.0,1.0,unknown,,0.0,supposed,2015-11-23 20:31:00,11/23/2015 20:31,11/24/2015 10:00,11/24/2015 10:00,13.48333333,13.48333333,8.856224117,45.98939904,130070.0,LUG,Lugano,8.966666667,46.0,273.0,717874.0,95884.0,1/1/1983,north,130.0,910.0,0.0,4.833333333333333,8.325,10.275,10.8,0.0,4.616666666666667,7.988888888888891,10.1,10.8,0.0,5.379166666666666,8.656944444444443,10.175,11.47,,North foehn,"[2010, 2019]"
198105082101,1,forest fire,TI,11494,5003,Cadenazzo,14518,5003,Cadenazzo,5/8/1981 11:30,1,minute,5/8/1981 14:30,1,minute,5/8/1981 10:30,5/8/1981 13:30,a monte ferrovia Mte. Ceneri,716441.3971,112172.052,,,,,,,,,,0.01,1.0,unknown,,1.0,sure,1981-05-08 10:30:00,5/8/1981 10:30,5/8/1981 13:30,5/8/1981 13:30,3.0,3.0,8.945868847,46.15096541,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,,,,,,,,,,,,,,,,,,,North foehn,"[1980, 1989]"
198108282101,1,forest fire,TI,13108,5015,Preonzo,16078,5002,Bellinzona,8/28/1981 13:20,1,minute,8/29/1981 17:00,1,minute,8/28/1981 12:20,8/29/1981 16:00,Riale,722120.9786,116851.9031,,,,,,,,,,0.01,1.0,unknown,,1.0,sure,1981-08-28 12:20:00,8/28/1981 12:20,8/29/1981 16:00,8/29/1981 16:00,27.66666667,27.66666667,9.020587053,46.19204946,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,,,,,,,,,,,,,,,,,,,North foehn,"[1980, 1989]"
198109102101,1,forest fire,TI,11768,5001,Arbedo-Castione,11768,5001,Arbedo-Castione,9/10/1981 22:30,1,minute,9/11/1981 0:30,1,minute,9/10/1981 21:30,9/10/1981 23:30,"Sopra la cava, Parusciana",724240.0,121450.0,2.0,500-1000 m,727.0,,,38.0,,,,0.01,1.0,unknown,,1.0,sure,1981-09-10 21:30:00,9/10/1981 21:30,9/10/1981 23:30,9/10/1981 23:30,2.0,2.0,9.049251367,46.2330156,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,,,,,,,,,,,,,,,,,,,North foehn,"[1980, 1989]"
198111292102,1,forest fire,TI,11882,5002,Bellinzona,16078,5002,Bellinzona,11/29/1981 23:20,1,minute,11/30/1981 3:30,1,minute,11/29/1981 23:20,11/30/1981 3:30,via sasso Corbaro,722120.9786,116851.9031,,,,,,,,,,0.01,1.0,unknown,,1.0,sure,1981-11-29 23:20:00,11/29/1981 23:20,11/30/1981 3:30,11/30/1981 3:30,4.166666667,4.166666667,9.020587053,46.19204946,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,,,,,,,,,,,,,,,,,,,North foehn,"[1980, 1989]"
198305092101,1,forest fire,TI,13143,5014,Pianezzo,16078,5002,Bellinzona,5/9/1983 16:20,1,minute,5/9/1983 22:00,1,minute,5/9/1983 15:20,5/9/1983 21:00,Mti. di Paudo,723820.0,114540.0,,,980.0,3.0,W,25.0,1.5,0.0,0.0,1.5,1.0,unknown,,1.0,sure,1983-05-09 15:20:00,5/9/1983 15:20,5/9/1983 21:00,5/9/1983 21:00,5.666666667,5.666666667,9.041977984,46.1709468,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,340.0,340.0,120.0,8.65,20.60833333333333,22.9,26.5,300.0,12.475,24.486111111111107,28.275,31.3,320.0,10.086111111111112,18.55555555555556,24.8,29.79,,North foehn,"[1980, 1989]"
198306072101,1,forest fire,TI,11882,5002,Bellinzona,16078,5002,Bellinzona,6/7/1983 16:40,1,minute,6/7/1983 19:00,1,minute,6/7/1983 15:40,6/7/1983 18:00,Daro,722120.9786,116851.9031,,,,,,,,,,0.01,1.0,unknown,,1.0,sure,1983-06-07 15:40:00,6/7/1983 15:40,6/7/1983 18:00,6/7/1983 18:00,2.333333333,2.333333333,9.020587053,46.19204946,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,190.0,190.0,0.0,9.1,13.616666666666667,16.375,16.9,0.0,5.905555555555555,9.313888888888888,11.375,15.3,0.0,4.873611111111111,9.079166666666667,11.6,14.36,,North foehn,"[1980, 1989]"
198308092102,1,forest fire,TI,11882,5002,Bellinzona,16078,5002,Bellinzona,8/9/1983 21:15,1,minute,8/10/1983 9:00,1,minute,8/9/1983 20:15,8/10/1983 8:00,Pozée Montagna Carasso,722120.9786,116851.9031,,,,,,,,,,0.01,1.0,unknown,,1.0,sure,1983-08-09 20:15:00,8/9/1983 20:15,8/10/1983 8:00,8/10/1983 8:00,11.75,11.75,9.020587053,46.19204946,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,0.0,0.0,0.0,7.508333333333333,11.458333333333334,13.8,16.560000000000002,0.0,4.908333333333333,8.658333333333333,10.175,12.8,0.0,3.4833333333333334,6.388888888888889,7.9,10.4,,North foehn,"[1980, 1989]"
198308142101,1,forest fire,TI,11435,5004,Camorino,16078,5002,Bellinzona,8/14/1983 3:30,1,minute,8/14/1983 12:00,1,minute,8/14/1983 2:30,8/14/1983 11:00,,722120.9786,116851.9031,,,,,,,,,,0.01,1.0,unknown,,1.0,sure,1983-08-14 02:30:00,8/14/1983 2:30,8/14/1983 11:00,8/14/1983 11:00,8.5,8.5,9.020587053,46.19204946,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,450.0,450.0,0.0,13.95,24.508333333333336,26.8,29.02,0.0,10.183333333333334,16.991666666666667,21.950000000000003,26.25,0.0,10.227777777777778,16.633333333333333,20.2,25.16,,North foehn,"[1980, 1989]"
198308152102,1,forest fire,TI,11882,5002,Bellinzona,16078,5002,Bellinzona,8/15/1983 22:20,1,minute,8/16/1983 0:00,1,minute,8/15/1983 21:20,8/15/1983 23:00,via Sasso Corbaro,722120.9786,116851.9031,,,,,,,,,,0.01,1.0,unknown,,1.0,sure,1983-08-15 21:20:00,8/15/1983 21:20,8/15/1983 23:00,8/15/1983 23:00,1.666666667,1.666666667,9.020587053,46.19204946,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,0.0,90.0,0.0,3.6,6.933333333333334,7.949999999999999,9.99,0.0,2.6694444444444443,4.997222222222223,6.5,7.4,0.0,2.918055555555556,5.045833333333334,6.5,7.159999999999999,,North foehn,"[1980, 1989]"
198310042101,1,forest fire,TI,11531,5104,Cugnasco,14936,5138,Cugnasco-Gerra,10/4/1983 19:00,1,minute,10/5/1983 20:00,1,minute,10/4/1983 19:00,10/5/1983 20:00,zona alla Motta,712450.0,116900.0,,,1040.0,8.0,SE,60.0,,,,0.01,1.0,unknown,,1.0,sure,1983-10-04 19:00:00,10/4/1983 19:00,10/5/1983 20:00,10/5/1983 20:00,25.0,25.0,8.895352077,46.19416619,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,0.0,0.0,0.0,2.15,3.641666666666667,4.775,6.3500000000000005,0.0,1.5277777777777777,3.177777777777778,4.0,6.15,0.0,2.331944444444444,4.183333333333334,6.5,7.9,,North foehn,"[1980, 1989]"
198311192101,1,forest fire,TI,12612,5112,Lavertezzo,12612,5112,Lavertezzo,11/19/1983 16:10,1,minute,11/20/1983 11:00,1,minute,11/19/1983 16:10,11/20/1983 11:00,Valle Pincascia,711000.0,128000.0,,,1904.0,,,30.0,,,,0.01,1.0,unknown,,1.0,sure,1983-11-19 16:10:00,11/19/1983 16:10,11/20/1983 11:00,11/20/1983 11:00,18.83333333,18.83333333,8.879212176,46.29424075,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,0.0,0.0,0.0,1.5916666666666666,3.4000000000000004,4.05,6.66,0.0,4.508333333333333,6.400000000000001,8.8,10.25,0.0,5.973611111111111,8.033333333333333,10.175,13.0,,North foehn,"[1980, 1989]"
198406162101,1,forest fire,TI,12051,5108,Gordola,12051,5108,Gordola,6/16/1984 14:00,1,minute,6/16/1984 19:00,1,minute,6/16/1984 13:00,6/16/1984 18:00,Pianelle (sotto Sassalto),710008.605,115434.5305,,,,,,,,,,0.01,1.0,unknown,,1.0,sure,1984-06-16 13:00:00,6/16/1984 13:00,6/16/1984 18:00,6/16/1984 18:00,5.0,5.0,8.863388033,46.18138888,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,0.0,0.0,0.0,12.45,18.808333333333334,19.9,20.47,0.0,9.95,15.60277777777778,19.175,20.35,0.0,5.976388888888889,10.311111111111112,16.9,19.4,,North foehn,"[1980, 1989]"
198406232101,1,forest fire,TI,12051,5108,Gordola,12051,5108,Gordola,6/23/1984 22:40,1,minute,6/24/1984 4:00,1,minute,6/23/1984 21:40,6/24/1984 3:00,Mti. Motti,710008.605,115434.5305,,,,,,,,,,0.01,1.0,unknown,,1.0,sure,1984-06-23 21:40:00,6/23/1984 21:40,6/24/1984 3:00,6/24/1984 3:00,5.333333333,5.333333333,8.863388033,46.18138888,130946.0,MAG,Magadino / Cadenazzo,8.933333333,46.16666667,203.0,715480.0,113162.0,1/1/1983,north,0.0,0.0,0.0,15.333333333333334,26.83333333333333,30.3,33.21,0.0,19.01388888888889,31.31666666666667,35.375,37.25,0.0,16.913888888888888,27.479166666666664,34.9,37.37,,North foehn,"[1980, 1989]"
